uniprot_accession,go_id,aspect,go_name
P48643,GO:0005515,molecular_function,protein binding
P48643,GO:0005515,molecular_function,protein binding
P48643,GO:0005515,molecular_function,protein binding
P48643,GO:0005515,molecular_function,protein binding
P48643,GO:0005515,molecular_function,protein binding
P48643,GO:0005515,molecular_function,protein binding
P48643,GO:0005515,molecular_function,protein binding
P48643,GO:0005515,molecular_function,protein binding
P48643,GO:0005515,molecular_function,protein binding
P48643,GO:0005515,molecular_function,protein binding
P48643,GO:0005515,molecular_function,protein binding
P48643,GO:0005515,molecular_function,protein binding
P48643,GO:0005515,molecular_function,protein binding
P48643,GO:0005515,molecular_function,protein binding
P48643,GO:0005515,molecular_function,protein binding
P48643,GO:0005515,molecular_function,protein binding
P48643,GO:0005515,molecular_function,protein binding
P48643,GO:0005515,molecular_function,protein binding
P48643,GO:0005515,molecular_function,protein binding
P48643,GO:0005515,molecular_function,protein binding
P48643,GO:0005515,molecular_function,protein binding
P48643,GO:0005515,molecular_function,protein binding
P48643,GO:0005515,molecular_function,protein binding
P48643,GO:0005515,molecular_function,protein binding
P48643,GO:0005515,molecular_function,protein binding
P48643,GO:0005515,molecular_function,protein binding
P48643,GO:0005515,molecular_function,protein binding
P48643,GO:0005515,molecular_function,protein binding
P48643,GO:0005524,molecular_function,ATP binding
P48643,GO:0016887,molecular_function,ATP hydrolysis activity
P48643,GO:0031681,molecular_function,G-protein beta-subunit binding
P48643,GO:0044183,molecular_function,protein folding chaperone
P48643,GO:0044183,molecular_function,protein folding chaperone
P48643,GO:0044183,molecular_function,protein folding chaperone
P48643,GO:0048027,molecular_function,mRNA 5'-UTR binding
P48643,GO:0048487,molecular_function,beta-tubulin binding
P48643,GO:0051082,molecular_function,unfolded protein binding
P48643,GO:0051082,molecular_function,unfolded protein binding
P48643,GO:0140662,molecular_function,ATP-dependent protein folding chaperone
P48643,GO:0006457,biological_process,protein folding
P48643,GO:0006457,biological_process,protein folding
P48643,GO:0006457,biological_process,protein folding
P48643,GO:0006457,biological_process,protein folding
P48643,GO:0006457,biological_process,protein folding
P48643,GO:0009615,biological_process,response to virus
P48643,GO:0032212,biological_process,positive regulation of telomere maintenance via telomerase
P48643,GO:0050821,biological_process,protein stabilization
P48643,GO:0050821,biological_process,protein stabilization
P48643,GO:1904871,biological_process,positive regulation of protein localization to Cajal body
P48643,GO:1904874,biological_process,positive regulation of telomerase RNA localization to Cajal body
P48643,GO:0005737,cellular_component,cytoplasm
P48643,GO:0005813,cellular_component,centrosome
P48643,GO:0005813,cellular_component,centrosome
P48643,GO:0005829,cellular_component,cytosol
P48643,GO:0005829,cellular_component,cytosol
P48643,GO:0005829,cellular_component,cytosol
P48643,GO:0005829,cellular_component,cytosol
P48643,GO:0005829,cellular_component,cytosol
P48643,GO:0005829,cellular_component,cytosol
P48643,GO:0005829,cellular_component,cytosol
P48643,GO:0005829,cellular_component,cytosol
P48643,GO:0005829,cellular_component,cytosol
P48643,GO:0005874,cellular_component,microtubule
P48643,GO:0005874,cellular_component,microtubule
P48643,GO:0044297,cellular_component,cell body
P48643,GO:0070062,cellular_component,extracellular exosome
P48643,GO:0070062,cellular_component,extracellular exosome
P48643,GO:0005832,cellular_component,chaperonin-containing T-complex
P48643,GO:0005832,cellular_component,chaperonin-containing T-complex
P48643,GO:0005832,cellular_component,chaperonin-containing T-complex
P48643,GO:0005832,cellular_component,chaperonin-containing T-complex
P48643,GO:0005832,cellular_component,chaperonin-containing T-complex
P48681,GO:0005515,molecular_function,protein binding
P48681,GO:0005515,molecular_function,protein binding
